market_id,market_ticker,event_ticker,series_ticker,market_question,market_subtitle,yes_subtitle,no_subtitle,market_rules,event_question,event_subtitle,series_title,series_category,series_frequency,market_status,market_result,open_time,close_time,passes_volume_filter,passes_lifetime_filter,passes_both_filters,volume_fp,lifetime_days,history_start_ts,history_end_ts,expected_daily_rows,received_daily_rows,first_observation_ts,last_observation_ts,download_status,actual_candles_exported
kalshi:INFRALW-21SEP30,INFRALW-21SEP30,INFRALW,KXINFRALW,Will the bipartisan infrastructure bill become law by September 30th?,"By Sep 30, 2021","Becomes law By Sep 30, 2021","Fails to become law By Sep 30, 2021","If Congress.gov’s legislation tracker shows that H.R.3684 has the status “Became Law” by September 30, 2021, then the market resolves to Yes.",Infrastructure bill become law?,,Infrastructure bill become law,Politics,custom,finalized,no,2021-08-25T15:00:00Z,2021-10-02T00:00:00Z,1,1,1,53253.0,37.375,1629903600,1633132800,39,37,1629950400.0,1633060800.0,success,37
kalshi:INXY-22DEC30-B2700,INXY-22DEC30-B2700,INXY-22DEC30,KXINXY,"Will the S&P 500 be between 2600 and 2799.99 at the end of December 30, 2022?",2600-2799.99,2600 to 2799.99,Outside 2600 to 2799.99,"If the end-of-day S&P 500 index value for December 30, 2022 is between 2600-2799.99, then the market resolves to Yes.","S&P 500 range on December 30, 2022?","On December 30, 2022",S&P 500 yearly range,Financials,annual,finalized,no,2022-07-06T14:00:00Z,2022-12-30T21:00:00Z,1,1,1,22641.0,177.29166666666666,1657116000,1672434000,179,105,1657166400.0,1671253200.0,success,105
kalshi:INXY-22DEC30-B2900,INXY-22DEC30-B2900,INXY-22DEC30,KXINXY,"Will the S&P 500 be between 2800 and 2999.99 at the end of December 30, 2022?",2800-2999.99,2800 to 2999.99,Outside 2800 to 2999.99,"If the end-of-day S&P 500 index value for December 30, 2022 is between 2800-2999.99, then the market resolves to Yes.","S&P 500 range on December 30, 2022?","On December 30, 2022",S&P 500 yearly range,Financials,annual,finalized,no,2022-07-06T14:00:00Z,2022-12-30T21:00:00Z,1,1,1,41677.0,177.29166666666666,1657116000,1672434000,179,132,1657166400.0,1671253200.0,success,132
kalshi:INXY-22DEC30-B3100,INXY-22DEC30-B3100,INXY-22DEC30,KXINXY,"Will the S&P 500 be between 3000 and 3199.99 at the end of December 30, 2022?",3000-3199.99,3000 to 3199.99,Outside 3000 to 3199.99,"If the end-of-day S&P 500 index value for December 30, 2022 is between 3000-3199.99, then the market resolves to Yes.","S&P 500 range on December 30, 2022?","On December 30, 2022",S&P 500 yearly range,Financials,annual,finalized,no,2022-07-06T14:00:00Z,2022-12-30T21:00:00Z,1,1,1,47958.0,177.29166666666666,1657116000,1672434000,179,134,1657166400.0,1671858000.0,success,134
kalshi:INXY-22DEC30-B3300,INXY-22DEC30-B3300,INXY-22DEC30,KXINXY,"Will the S&P 500 be between 3200 and 3399.99 at the end of December 30, 2022?",3200-3399.99,3200 to 3399.99,Outside 3200 to 3399.99,"If the end-of-day S&P 500 index value for December 30, 2022 is between 3200-3399.99, then the market resolves to Yes.","S&P 500 range on December 30, 2022?","On December 30, 2022",S&P 500 yearly range,Financials,annual,finalized,no,2022-07-06T14:00:00Z,2022-12-30T21:00:00Z,1,1,1,60891.0,177.29166666666666,1657116000,1672434000,179,153,1657166400.0,1672376400.0,success,153
kalshi:INXY-22DEC30-B3500,INXY-22DEC30-B3500,INXY-22DEC30,KXINXY,"Will the S&P 500 be between 3400 and 3599.99 at the end of December 30, 2022?",3400-3599.99,3400 to 3599.99,Outside 3400 to 3599.99,"If the end-of-day S&P 500 index value for December 30, 2022 is between 3400-3599.99, then the market resolves to Yes.","S&P 500 range on December 30, 2022?","On December 30, 2022",S&P 500 yearly range,Financials,annual,finalized,no,2022-07-06T14:00:00Z,2022-12-30T21:00:00Z,1,1,1,68437.0,177.29166666666666,1657116000,1672434000,179,170,1657166400.0,1672290000.0,success,170
kalshi:INXY-22DEC30-B3700,INXY-22DEC30-B3700,INXY-22DEC30,KXINXY,"Will the S&P 500 be between 3600 and 3799.99 at the end of December 30, 2022?",3600-3799.99,3600 to 3799.99,Outside 3600 to 3799.99,"If the end-of-day S&P 500 index value for December 30, 2022 is between 3600-3799.99, then the market resolves to Yes.","S&P 500 range on December 30, 2022?","On December 30, 2022",S&P 500 yearly range,Financials,annual,finalized,no,2022-07-06T14:00:00Z,2022-12-30T21:00:00Z,1,1,1,93618.0,177.29166666666666,1657116000,1672434000,179,172,1657166400.0,1672376400.0,success,172
kalshi:INXY-22DEC30-B3900,INXY-22DEC30-B3900,INXY-22DEC30,KXINXY,"Will the S&P 500 be between 3800 and 3999.99 at the end of December 30, 2022?",3800-3999.99,3800 to 3999.99,Outside 3800 to 3999.99,"If the end-of-day S&P 500 index value for December 30, 2022 is between 3800-3999.99, then the market resolves to Yes.","S&P 500 range on December 30, 2022?","On December 30, 2022",S&P 500 yearly range,Financials,annual,finalized,yes,2022-07-06T14:00:00Z,2022-12-30T21:00:00Z,1,1,1,68964.0,177.29166666666666,1657116000,1672434000,179,173,1657166400.0,1672376400.0,success,173
kalshi:INXY-22DEC30-B4100,INXY-22DEC30-B4100,INXY-22DEC30,KXINXY,"Will the S&P 500 be between 4000 and 4199.99 at the end of December 30, 2022?",4000-4199.99,4000 to 4199.99,Outside 4000 to 4199.99,"If the end-of-day S&P 500 index value for December 30, 2022 is between 4000-4199.99, then the market resolves to Yes.","S&P 500 range on December 30, 2022?","On December 30, 2022",S&P 500 yearly range,Financials,annual,finalized,no,2022-07-06T14:00:00Z,2022-12-30T21:00:00Z,1,1,1,49492.0,177.29166666666666,1657116000,1672434000,179,176,1657166400.0,1672376400.0,success,176
kalshi:INXY-22DEC30-B4300,INXY-22DEC30-B4300,INXY-22DEC30,KXINXY,"Will the S&P 500 be between 4200 and 4399.99 at the end of December 30, 2022?",4200-4399.99,4200 to 4399.99,Outside 4200 to 4399.99,"If the end-of-day S&P 500 index value for December 30, 2022 is between 4200-4399.99, then the market resolves to Yes.","S&P 500 range on December 30, 2022?","On December 30, 2022",S&P 500 yearly range,Financials,annual,finalized,no,2022-07-06T14:00:00Z,2022-12-30T21:00:00Z,1,1,1,49865.0,177.29166666666666,1657116000,1672434000,179,165,1657166400.0,1672117200.0,success,165
kalshi:INXY-22DEC30-B4500,INXY-22DEC30-B4500,INXY-22DEC30,KXINXY,"Will the S&P 500 be between 4400 and 4599.99 at the end of December 30, 2022?",4400-4599.99,4400 to 4599.99,Outside 4400 to 4599.99,"If the end-of-day S&P 500 index value for December 30, 2022 is between 4400-4599.99, then the market resolves to Yes.","S&P 500 range on December 30, 2022?","On December 30, 2022",S&P 500 yearly range,Financials,annual,finalized,no,2022-07-06T14:00:00Z,2022-12-30T21:00:00Z,1,1,1,27553.0,177.29166666666666,1657116000,1672434000,179,151,1657166400.0,1671858000.0,success,151
kalshi:INXY-22DEC30-B4700,INXY-22DEC30-B4700,INXY-22DEC30,KXINXY,"Will the S&P 500 be between 4600 and 4799.99 at the end of December 30, 2022?",4600-4799.99,4600 to 4799.99,Outside 4600 to 4799.99,"If the end-of-day S&P 500 index value for December 30, 2022 is between 4600-4799.99, then the market resolves to Yes.","S&P 500 range on December 30, 2022?","On December 30, 2022",S&P 500 yearly range,Financials,annual,finalized,no,2022-07-06T14:00:00Z,2022-12-30T21:00:00Z,1,1,1,10187.0,177.29166666666666,1657116000,1672434000,179,134,1657166400.0,1671253200.0,success,134
kalshi:INXY-22DEC30-T2600,INXY-22DEC30-T2600,INXY-22DEC30,KXINXY,"Will the S&P 500 be below 2600 at the end of December 30, 2022?",<2600,2599.99 or lower,Outside 2599.99 or lower,"If the end-of-day S&P 500 index value for December 30, 2022 is below 2600, then the market resolves to Yes.","S&P 500 range on December 30, 2022?","On December 30, 2022",S&P 500 yearly range,Financials,annual,finalized,no,2022-07-06T14:00:00Z,2022-12-30T21:00:00Z,1,1,1,34138.0,177.29166666666666,1657116000,1672434000,179,111,1657166400.0,1671253200.0,success,111
kalshi:INXY-23DEC29-B2800,INXY-23DEC29-B2800,INXY-23DEC29,KXINXY,"Will the S&P 500 be between 2700 and 2899.99 at the end of Dec 29, 2023?","2,700 to 2,899.99",2700 to 2899.99,Outside 2700 to 2899.99,"If the end-of-day S&P 500 index value for December 29, 2023 is between 2700-2899.99, then the market resolves to Yes.","S&P 500 range on Dec 29, 2023?","On Dec 29, 2023",S&P 500 yearly range,Financials,annual,finalized,no,2022-12-13T15:00:00Z,2023-12-29T21:00:00Z,1,1,1,81409.0,381.25,1670943600,1703883600,383,82,1671512400.0,1691726400.0,success,82
kalshi:INXY-23DEC29-B3000,INXY-23DEC29-B3000,INXY-23DEC29,KXINXY,"Will the S&P 500 be between 2900 and 3099.99 at the end of Dec 29, 2023?","2,900 to 3,099.99",2900 to 3099.99,Outside 2900 to 3099.99,"If the end-of-day S&P 500 index value for December 29, 2023 is between 2900-3099.99, then the market resolves to Yes.","S&P 500 range on Dec 29, 2023?","On Dec 29, 2023",S&P 500 yearly range,Financials,annual,finalized,no,2022-12-13T15:00:00Z,2023-12-29T21:00:00Z,1,1,1,1038418.0,381.25,1670943600,1703883600,383,128,1671166800.0,1691726400.0,success,128
kalshi:INXY-23DEC29-B3200,INXY-23DEC29-B3200,INXY-23DEC29,KXINXY,"Will the S&P 500 be between 3100 and 3299.99 at the end of Dec 29, 2023?","3,100 to 3,299.99",3100 to 3299.99,Outside 3100 to 3299.99,"If the end-of-day S&P 500 index value for December 29, 2023 is between 3100-3299.99, then the market resolves to Yes.","S&P 500 range on Dec 29, 2023?","On Dec 29, 2023",S&P 500 yearly range,Financials,annual,finalized,no,2022-12-13T15:00:00Z,2023-12-29T21:00:00Z,1,1,1,1126227.0,381.25,1670943600,1703883600,383,168,1670994000.0,1703221200.0,success,168
kalshi:INXY-23DEC29-B3400,INXY-23DEC29-B3400,INXY-23DEC29,KXINXY,"Will the S&P 500 be between 3300 and 3499.99 at the end of Dec 29, 2023?","3,300 to 3,499.99",3300 to 3499.99,Outside 3300 to 3499.99,"If the end-of-day S&P 500 index value for December 29, 2023 is between 3300-3499.99, then the market resolves to Yes.","S&P 500 range on Dec 29, 2023?","On Dec 29, 2023",S&P 500 yearly range,Financials,annual,finalized,no,2022-12-13T15:00:00Z,2023-12-29T21:00:00Z,1,1,1,1297627.0,381.25,1670943600,1703883600,383,225,1670994000.0,1702011600.0,success,225
kalshi:INXY-23DEC29-B3600,INXY-23DEC29-B3600,INXY-23DEC29,KXINXY,"Will the S&P 500 be between 3500 and 3699.99 at the end of Dec 29, 2023?","3,500 to 3,699.99",3500 to 3699.99,Outside 3500 to 3699.99,"If the end-of-day S&P 500 index value for December 29, 2023 is between 3500-3699.99, then the market resolves to Yes.","S&P 500 range on Dec 29, 2023?","On Dec 29, 2023",S&P 500 yearly range,Financials,annual,finalized,no,2022-12-13T15:00:00Z,2023-12-29T21:00:00Z,1,1,1,1922481.0,381.25,1670943600,1703883600,383,243,1670994000.0,1702530000.0,success,243
kalshi:INXY-23DEC29-B3800,INXY-23DEC29-B3800,INXY-23DEC29,KXINXY,"Will the S&P 500 be between 3700 and 3899.99 at the end of Dec 29, 2023?","3,700 to 3,899.99",3700 to 3899.99,Outside 3700 to 3899.99,"If the end-of-day S&P 500 index value for December 29, 2023 is between 3700-3899.99, then the market resolves to Yes.","S&P 500 range on Dec 29, 2023?","On Dec 29, 2023",S&P 500 yearly range,Financials,annual,finalized,no,2022-12-13T15:00:00Z,2023-12-29T21:00:00Z,1,1,1,3223751.0,381.25,1670943600,1703883600,383,298,1670994000.0,1702616400.0,success,298
kalshi:INXY-23DEC29-B4000,INXY-23DEC29-B4000,INXY-23DEC29,KXINXY,"Will the S&P 500 be between 3900 and 4099.99 at the end of Dec 29, 2023?","3,900 to 4,099.99",3900 to 4099.99,Outside 3900 to 4099.99,"If the end-of-day S&P 500 index value for December 29, 2023 is between 3900-4099.99, then the market resolves to Yes.","S&P 500 range on Dec 29, 2023?","On Dec 29, 2023",S&P 500 yearly range,Financials,annual,finalized,no,2022-12-13T15:00:00Z,2023-12-29T21:00:00Z,1,1,1,653661.0,381.25,1670943600,1703883600,383,284,1670994000.0,1703221200.0,success,284
kalshi:INXY-23DEC29-B4200,INXY-23DEC29-B4200,INXY-23DEC29,KXINXY,"Will the S&P 500 be between 4100 and 4299.99 at the end of Dec 29, 2023?","4,100 to 4,299.99",4100 to 4299.99,Outside 4100 to 4299.99,"If the end-of-day S&P 500 index value for December 29, 2023 is between 4100-4299.99, then the market resolves to Yes.","S&P 500 range on Dec 29, 2023?","On Dec 29, 2023",S&P 500 yearly range,Financials,annual,finalized,no,2022-12-13T15:00:00Z,2023-12-29T21:00:00Z,1,1,1,590929.0,381.25,1670943600,1703883600,383,281,1670994000.0,1703048400.0,success,281
kalshi:INXY-23DEC29-B4400,INXY-23DEC29-B4400,INXY-23DEC29,KXINXY,"Will the S&P 500 be between 4300 and 4499.99 at the end of Dec 29, 2023?","4,300 to 4,499.99",4300 to 4499.99,Outside 4300 to 4499.99,"If the end-of-day S&P 500 index value for December 29, 2023 is between 4300-4499.99, then the market resolves to Yes.","S&P 500 range on Dec 29, 2023?","On Dec 29, 2023",S&P 500 yearly range,Financials,annual,finalized,no,2022-12-13T15:00:00Z,2023-12-29T21:00:00Z,1,1,1,355189.0,381.25,1670943600,1703883600,383,313,1670994000.0,1703307600.0,success,313
kalshi:INXY-23DEC29-B4600,INXY-23DEC29-B4600,INXY-23DEC29,KXINXY,"Will the S&P 500 be between 4500 and 4699.99 at the end of Dec 29, 2023?","4,500 to 4,699.99",4500 to 4699.99,Outside 4500 to 4699.99,"If the end-of-day S&P 500 index value for December 29, 2023 is between 4500-4699.99, then the market resolves to Yes.","S&P 500 range on Dec 29, 2023?","On Dec 29, 2023",S&P 500 yearly range,Financials,annual,finalized,no,2022-12-13T15:00:00Z,2023-12-29T21:00:00Z,1,1,1,477318.0,381.25,1670943600,1703883600,383,331,1670994000.0,1703826000.0,success,331
kalshi:INXY-23DEC29-B4800,INXY-23DEC29-B4800,INXY-23DEC29,KXINXY,"Will the S&P 500 be between 4700 and 4899.99 at the end of Dec 29, 2023?","4,700 to 4,899.99",4700 to 4899.99,Outside 4700 to 4899.99,"If the end-of-day S&P 500 index value for December 29, 2023 is between 4700-4899.99, then the market resolves to Yes.","S&P 500 range on Dec 29, 2023?","On Dec 29, 2023",S&P 500 yearly range,Financials,annual,finalized,yes,2022-12-13T15:00:00Z,2023-12-29T21:00:00Z,1,1,1,626611.0,381.25,1670943600,1703883600,383,326,1670994000.0,1703826000.0,success,326
kalshi:INXY-23DEC29-B5000,INXY-23DEC29-B5000,INXY-23DEC29,KXINXY,"Will the S&P 500 be between 4900 and 5099.99 at the end of Dec 29, 2023?","4,900 to 5,099.99",4900 to 5099.99,Outside 4900 to 5099.99,"If the end-of-day S&P 500 index value for December 29, 2023 is between 4900-5099.99, then the market resolves to Yes.","S&P 500 range on Dec 29, 2023?","On Dec 29, 2023",S&P 500 yearly range,Financials,annual,finalized,no,2022-12-13T15:00:00Z,2023-12-29T21:00:00Z,1,1,1,521072.0,381.25,1670943600,1703883600,383,309,1670994000.0,1703826000.0,success,309
kalshi:INXY-23DEC29-B5200,INXY-23DEC29-B5200,INXY-23DEC29,KXINXY,"Will the S&P 500 be between 5100 and 5299.99 at the end of Dec 29, 2023?","5,100 to 5,299.99",5100 to 5299.99,Outside 5100 to 5299.99,"If the end-of-day S&P 500 index value for December 29, 2023 is between 5100-5299.99, then the market resolves to Yes.","S&P 500 range on Dec 29, 2023?","On Dec 29, 2023",S&P 500 yearly range,Financials,annual,finalized,no,2022-12-13T15:00:00Z,2023-12-29T21:00:00Z,1,1,1,3444842.0,381.25,1670943600,1703883600,383,212,1670994000.0,1703048400.0,success,212
kalshi:INXY-23DEC29-T2700,INXY-23DEC29-T2700,INXY-23DEC29,KXINXY,"Will the S&P 500 be below 2700 at the end of Dec 29, 2023?","2,699.99 or lower",2699.99 or below,Outside 2699.99 or below,"If the end-of-day S&P 500 index value for December 29, 2023 is below 2700, then the market resolves to Yes.","S&P 500 range on Dec 29, 2023?","On Dec 29, 2023",S&P 500 yearly range,Financials,annual,finalized,no,2022-12-13T15:00:00Z,2023-12-29T21:00:00Z,1,1,1,485823.0,381.25,1670943600,1703883600,383,142,1671166800.0,1697428800.0,success,142
kalshi:INXY-23DEC29-T5299.99,INXY-23DEC29-T5299.99,INXY-23DEC29,KXINXY,"Will the S&P 500 be above 5299.99 at the end of Dec 29, 2023?","5,300 or higher",5300.0 or above,Outside 5300.0 or above,"If the end-of-day S&P 500 index value for December 29, 2023 is above 5299.99, then the market resolves to Yes.","S&P 500 range on Dec 29, 2023?","On Dec 29, 2023",S&P 500 yearly range,Financials,annual,finalized,no,2022-12-13T15:00:00Z,2023-12-29T21:00:00Z,1,1,1,1150625.0,381.25,1670943600,1703883600,383,165,1670994000.0,1700629200.0,success,165
kalshi:ITAXH-21,ITAXH-21,ITAXH-21,KXITAXH,Will **income taxes** on the highest income bracket increase by the end of 2021?,Highest tax bracket,Becomes law,Fails to become law,"If a bill that has the effect of raising the highest personal income tax rate imposed on the highest income bracket to be strictly greater than 37% becomes law by 8:00 PM on December 31, 2021, then the market resolves to Yes.",Income tax hike in 2021?,In 2021,Income tax hike,Politics,annual,finalized,no,2021-07-28T15:00:00Z,2022-01-01T01:00:00Z,1,1,1,156972.0,156.41666666666666,1627484400,1640998800,158,154,1627531200.0,1640840400.0,success,154
kalshi:ITAXH-22,ITAXH-22,ITAXH-22,KXITAXH,Will **income taxes** rise for the highest tax bracket in 2022?,Highest tax bracket,Becomes law,Fails to become law,"If a bill becomes law in 2022 that raises income taxes on the highest income tax bracket, then the market resolves to Yes.",Income tax hike in 2022?,In 2022,Income tax hike,Politics,annual,finalized,no,2022-01-01T15:00:00Z,2023-01-01T04:59:00Z,1,1,1,86442.0,364.5826388888889,1641049200,1672549140,366,303,1641099600.0,1671944400.0,success,303
